event_key,ticker,year,quarter,aligned_audio_sentence_count,aligned_audio_duration_sum_sec,F0semitoneFrom27.5Hz_sma3nz_amean_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_percentile20.0_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_percentile50.0_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_percentile80.0_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope_winsor_mean,F1amplitudeLogRelF0_sma3nz_amean_winsor_mean,F1amplitudeLogRelF0_sma3nz_stddevNorm_winsor_mean,F1bandwidth_sma3nz_amean_winsor_mean,F1bandwidth_sma3nz_stddevNorm_winsor_mean,F1frequency_sma3nz_amean_winsor_mean,F1frequency_sma3nz_stddevNorm_winsor_mean,F2amplitudeLogRelF0_sma3nz_amean_winsor_mean,F2amplitudeLogRelF0_sma3nz_stddevNorm_winsor_mean,F2bandwidth_sma3nz_amean_winsor_mean,F2bandwidth_sma3nz_stddevNorm_winsor_mean,F2frequency_sma3nz_amean_winsor_mean,F2frequency_sma3nz_stddevNorm_winsor_mean,F3amplitudeLogRelF0_sma3nz_amean_winsor_mean,F3amplitudeLogRelF0_sma3nz_stddevNorm_winsor_mean,F3bandwidth_sma3nz_amean_winsor_mean,F3bandwidth_sma3nz_stddevNorm_winsor_mean,F3frequency_sma3nz_amean_winsor_mean,F3frequency_sma3nz_stddevNorm_winsor_mean,HNRdBACF_sma3nz_amean_winsor_mean,HNRdBACF_sma3nz_stddevNorm_winsor_mean,MeanUnvoicedSegmentLength_winsor_mean,MeanVoicedSegmentLengthSec_winsor_mean,StddevUnvoicedSegmentLength_winsor_mean,StddevVoicedSegmentLengthSec_winsor_mean,VoicedSegmentsPerSec_winsor_mean,alphaRatioUV_sma3nz_amean_winsor_mean,alphaRatioV_sma3nz_amean_winsor_mean,alphaRatioV_sma3nz_stddevNorm_winsor_mean,equivalentSoundLevel_dBp_winsor_mean,hammarbergIndexUV_sma3nz_amean_winsor_mean,hammarbergIndexV_sma3nz_amean_winsor_mean,hammarbergIndexV_sma3nz_stddevNorm_winsor_mean,jitterLocal_sma3nz_amean_winsor_mean,jitterLocal_sma3nz_stddevNorm_winsor_mean,logRelF0-H1-A3_sma3nz_amean_winsor_mean,logRelF0-H1-A3_sma3nz_stddevNorm_winsor_mean,logRelF0-H1-H2_sma3nz_amean_winsor_mean,logRelF0-H1-H2_sma3nz_stddevNorm_winsor_mean,loudnessPeaksPerSec_winsor_mean,loudness_sma3_amean_winsor_mean,loudness_sma3_meanFallingSlope_winsor_mean,loudness_sma3_meanRisingSlope_winsor_mean,loudness_sma3_pctlrange0-2_winsor_mean,loudness_sma3_percentile20.0_winsor_mean,loudness_sma3_percentile50.0_winsor_mean,loudness_sma3_percentile80.0_winsor_mean,loudness_sma3_stddevFallingSlope_winsor_mean,loudness_sma3_stddevNorm_winsor_mean,loudness_sma3_stddevRisingSlope_winsor_mean,mfcc1V_sma3nz_amean_winsor_mean,mfcc1V_sma3nz_stddevNorm_winsor_mean,mfcc1_sma3_amean_winsor_mean,mfcc1_sma3_stddevNorm_winsor_mean,mfcc2V_sma3nz_amean_winsor_mean,mfcc2V_sma3nz_stddevNorm_winsor_mean,mfcc2_sma3_amean_winsor_mean,mfcc2_sma3_stddevNorm_winsor_mean,mfcc3V_sma3nz_amean_winsor_mean,mfcc3V_sma3nz_stddevNorm_winsor_mean,mfcc3_sma3_amean_winsor_mean,mfcc3_sma3_stddevNorm_winsor_mean,mfcc4V_sma3nz_amean_winsor_mean,mfcc4V_sma3nz_stddevNorm_winsor_mean,mfcc4_sma3_amean_winsor_mean,mfcc4_sma3_stddevNorm_winsor_mean,shimmerLocaldB_sma3nz_amean_winsor_mean,shimmerLocaldB_sma3nz_stddevNorm_winsor_mean,slopeUV0-500_sma3nz_amean_winsor_mean,slopeUV500-1500_sma3nz_amean_winsor_mean,slopeV0-500_sma3nz_amean_winsor_mean,slopeV0-500_sma3nz_stddevNorm_winsor_mean,slopeV500-1500_sma3nz_amean_winsor_mean,slopeV500-1500_sma3nz_stddevNorm_winsor_mean,spectralFluxUV_sma3nz_amean_winsor_mean,spectralFluxV_sma3nz_amean_winsor_mean,spectralFluxV_sma3nz_stddevNorm_winsor_mean,spectralFlux_sma3_amean_winsor_mean,spectralFlux_sma3_stddevNorm_winsor_mean
AMGN_2024_Q3,AMGN,2024,Q3,21,131.310000,27.580120,120.938066,283.234203,5.068166,24.327853,25.997964,29.398344,157.766019,0.211090,359.477083,-50.394894,-1.984153,1348.428798,0.211005,588.814290,0.420077,-54.190275,-1.598843,1038.506674,0.280785,1570.266195,0.163690,-57.828850,-1.407916,932.633936,0.334278,2572.939228,0.088534,2.906413,1.174074,0.089069,0.240068,0.076015,0.210649,3.068737,-2.221157,-10.594032,-0.846090,-20.257675,9.262856,20.789512,0.496346,0.044809,1.870883,17.198173,0.800433,0.432164,-5.610232,4.208794,0.869226,9.513444,13.247462,1.033366,0.354474,0.752245,1.391153,4.978993,0.644300,6.643842,43.744641,0.180775,40.428202,0.255790,-21.455555,-0.732365,-23.352638,-0.716977,18.037725,0.298102,20.484106,1.187183,-1.534281,0.129494,-0.967349,2.244516,1.615663,0.681355,0.066572,-0.005442,0.099962,0.265548,-0.017606,-0.897140,0.265839,0.697401,0.646888,0.586221,0.801745
AMZN_2019_Q1,AMZN,2019,Q1,39,298.203000,25.015952,89.244396,363.501339,3.629377,22.997624,24.441449,26.618905,129.694722,0.178773,392.999255,-71.295284,-1.281082,1203.775792,0.198846,517.714935,0.393265,-77.601959,-1.081557,900.568742,0.341677,1524.089307,0.164496,-79.789878,-1.029018,817.483304,0.343228,2530.096497,0.106677,3.296371,1.277950,0.114167,0.207502,0.107664,0.163218,3.139196,-6.038446,-13.669889,-0.652392,-20.327438,13.231425,22.354596,0.431261,0.029938,1.600557,20.407245,0.621367,3.355125,6.778576,4.200302,0.807320,12.497502,14.373454,1.037206,0.252213,0.657535,1.289251,8.060056,0.794180,8.044442,42.715426,0.202805,38.037190,0.296124,-12.148970,-1.381642,-15.847634,-1.031661,30.102501,0.687417,32.822360,0.597254,-7.098407,3.816336,-7.106086,-2.721942,1.505729,0.796242,-0.013334,-0.005537,0.036431,1.223467,-0.023039,-0.349344,0.285325,0.715572,0.772427,0.567903,0.952674
AMZN_2019_Q2,AMZN,2019,Q2,29,209.122000,25.632626,125.112033,450.119380,4.423228,23.348848,24.911915,27.762657,176.200084,0.202090,489.359677,-55.863735,-1.610433,1232.048320,0.212566,586.260934,0.383515,-61.915186,-1.311783,945.472137,0.338430,1594.579881,0.165858,-64.528084,-1.209533,880.010091,0.332158,2593.447497,0.104634,2.421372,5.691511,0.095427,0.258900,0.088071,0.209901,2.917627,-6.018533,-12.575173,-0.765067,-18.110716,13.622318,21.424218,0.453100,0.040657,1.720199,18.072056,0.897251,1.722192,-11.730288,4.430150,1.595548,24.150843,27.160289,1.972143,0.543446,1.337663,2.527239,14.674518,0.752018,14.733375,42.972432,0.224414,39.624281,0.279594,-17.371210,-1.019681,-20.486764,-0.830834,30.170912,0.711173,32.836101,0.624496,-8.102344,0.326718,-8.541713,-2.445693,1.587901,0.779470,-0.023463,-0.005604,0.027739,0.332052,-0.023356,-0.744299,0.690241,1.823460,0.725909,1.526410,0.870115
AMZN_2019_Q4,AMZN,2019,Q4,34,248.869000,30.481796,188.266610,673.935836,11.894269,23.903373,26.464791,35.847975,220.188221,0.331063,856.809185,-65.808048,-1.526730,1189.135593,0.279610,679.539734,0.452637,-63.047242,-1.490890,997.590794,0.319566,1692.813216,0.182334,-64.987586,-1.386551,947.865654,0.323062,2667.570568,0.109728,1.399837,22.687155,0.093561,0.174562,0.095051,0.147423,3.716872,2.821792,-4.286483,-4.430254,-28.121547,6.457915,15.060717,0.957822,0.054028,1.516349,11.559672,1.596692,-1.569071,-4.700803,3.914156,0.495811,7.241361,8.765696,0.663233,0.153155,0.379643,0.815185,4.896355,0.811331,4.947298,36.827613,0.372368,32.984743,0.439922,-30.118222,-0.597215,-32.096006,-0.529446,20.073792,1.371528,21.589652,1.122975,-8.619400,-2.520192,-6.746745,-3.528210,2.068713,0.659858,0.085692,0.003314,0.117085,0.277822,-0.010625,-1.707933,0.139804,0.340416,0.853715,0.274315,1.044191
AMZN_2020_Q2,AMZN,2020,Q2,17,125.741000,30.019649,163.654330,468.458806,11.351194,24.600913,27.159526,35.933729,224.900937,0.263926,658.686964,-38.077681,-2.071928,1250.475376,0.264830,699.375440,0.377668,-39.062648,-1.815959,1099.544592,0.319994,1711.371506,0.161153,-42.334917,-1.638895,1039.295592,0.339456,2671.759554,0.092511,1.762315,4.732477,0.068636,0.342985,0.063146,0.290614,2.689191,-0.658321,-7.401145,-3.341951,-24.734663,9.344246,17.987833,0.808327,0.059245,1.559673,12.680924,1.124620,-0.380725,-11.190290,4.217135,0.953126,14.051284,17.086876,1.265511,0.310089,0.751265,1.574314,7.997472,0.763036,9.639492,39.282241,0.293063,37.201962,0.335581,-26.879624,-1.448976,-27.611025,-1.103263,23.301709,1.025755,24.954987,0.901661,-4.204850,36.765487,-2.947363,-8.249981,1.895551,0.686408,0.022285,0.003435,0.068157,0.981028,-0.012503,-1.138178,0.265945,0.859721,0.802233,0.755249,0.906869
AMZN_2020_Q3,AMZN,2020,Q3,25,151.777000,29.509974,147.842515,452.207938,9.380317,23.766915,26.823485,33.165245,157.289050,0.288670,577.764676,-58.697824,-1.606772,1229.052697,0.252825,716.728216,0.385798,-56.161097,-1.541458,1081.131253,0.303840,1710.037487,0.164280,-59.292708,-1.402644,1030.222348,0.338366,2665.502551,0.101835,1.235827,-6.039530,0.077663,0.191722,0.069593,0.146008,3.709564,0.710506,-4.198586,0.466051,-21.552384,8.507182,15.145183,0.829977,0.047788,1.512119,9.848802,2.229015,-2.210126,-0.255665,4.188985,0.817638,12.380518,15.723613,1.114475,0.237370,0.638695,1.350552,7.693046,0.819450,8.870351,38.709823,0.310709,35.405880,0.391656,-33.471032,-0.546175,-33.673728,-0.539839,18.162414,1.464906,20.220096,1.189773,-6.390762,-3.397241,-5.176998,-4.256157,1.959083,0.671186,0.045201,-0.001530,0.084925,0.673641,-0.015007,-1.781102,0.256908,0.648032,0.853690,0.532639,1.006181
AMZN_2020_Q4,AMZN,2020,Q4,36,261.646000,31.054814,148.970664,454.558594,10.728243,24.865643,28.488445,35.612310,144.931957,0.273369,495.154161,-97.118288,-1.033197,1146.746342,0.282203,841.793436,0.332116,-92.454352,-1.045708,1029.170941,0.323659,1875.025698,0.144510,-94.050662,-1.009300,1009.882087,0.317725,2830.093069,0.093180,2.565279,0.814598,0.116876,0.123250,0.096369,0.102810,4.096638,3.694897,-3.747569,-1.442744,-13.095080,5.301721,13.712234,1.283709,0.034003,1.413094,9.614070,0.863288,-2.721367,-3.823477,4.343513,1.541121,21.644278,28.193230,2.007283,0.498670,1.269100,2.508041,13.025464,0.740732,15.567309,33.325397,0.381895,31.542262,0.384918,-31.209138,-0.512832,-37.742787,-0.472860,17.403689,1.483903,21.707710,0.969530,-9.837678,-2.148146,-7.648202,-2.374032,1.785979,0.703557,0.073301,0.003748,0.073140,0.346627,-0.017262,-0.202946,0.802007,1.391261,0.709901,1.108442,0.888863
AMZN_2021_Q1,AMZN,2021,Q1,22,131.985000,29.448877,128.798201,457.090522,9.367048,23.959813,26.916248,33.326227,138.751189,0.262466,534.695337,-52.989060,-1.651337,1251.593063,0.237321,698.471905,0.367845,-53.399697,-1.517428,1075.859641,0.315678,1696.973733,0.153170,-56.130283,-1.409473,1030.571973,0.338266,2648.632093,0.093725,2.091590,1.569966,0.080925,0.240833,0.071633,0.212733,3.372853,1.777042,-6.632358,-0.622688,-23.602588,6.424446,16.987215,0.869129,0.045801,1.603134,13.238172,-0.593681,-0.175684,0.165542,4.266747,0.661916,9.353623,10.983430,0.854238,0.220221,0.538685,1.074698,5.537557,0.757248,6.043460,40.264703,0.280666,37.155574,0.341704,-28.009622,-1.384585,-29.986602,-0.908335,21.235414,1.211485,23.025929,1.022793,-3.162321,-2.008687,-1.480690,-1.624250,1.856437,0.706541,0.042343,0.001599,0.079647,0.661155,-0.015622,-1.459791,0.174903,0.482495,0.810235,0.406278,0.951821
AMZN_2021_Q2,AMZN,2021,Q2,24,210.505000,34.019642,193.876524,576.777376,18.281476,24.382239,31.899966,42.725315,183.321366,0.319865,740.849039,-70.185748,-1.396603,1171.850142,0.303078,855.637246,0.285959,-61.323961,-1.509213,1155.584462,0.280740,1811.104641,0.132929,-63.827964,-1.400213,1059.258237,0.301361,2684.609976,0.081556,-0.205502,-1.671581,0.085447,0.169734,0.088627,0.139504,3.897470,4.254407,0.923102,-0.822745,-22.691769,5.123067,10.710238,1.499178,0.063999,1.410309,3.457957,3.559853,-2.179050,-6.515414,4.054678,0.778695,12.617397,14.827699,1.095444,0.210369,0.580883,1.305554,8.015932,0.837959,8.044514,36.619766,0.356704,34.356788,0.384881,-41.758713,-0.412945,-42.053443,-0.403110,18.078641,1.542422,19.864439,1.226068,0.081738,-124.781948,2.387881,-96.026637,2.416131,0.620521,0.084563,0.005133,0.104957,0.336193,-0.005781,1.151780,0.277643,0.614594,0.870878,0.503044,1.037955
AMZN_2021_Q3,AMZN,2021,Q3,28,204.356000,28.469856,112.148436,530.747742,5.304676,24.451602,25.877435,29.774269,109.020404,0.246644,660.441234,-85.587632,-1.160758,1345.153637,0.233945,696.838730,0.386254,-84.875709,-1.103028,1118.640782,0.306042,1663.595588,0.158809,-87.236783,-1.041565,988.470549,0.334427,2615.162857,0.094005,2.858919,1.296348,0.108212,0.147290,0.086283,0.118310,3.794489,1.230875,-7.616667,-1.643282,-24.002878,7.487874,17.935424,0.605308,0.030383,1.490450,13.674699,1.040641,-1.145341,-4.480103,4.168125,0.469490,6.190987,7.494806,0.576254,0.173769,0.392074,0.750820,3.604629,0.697487,4.060734,29.377730,0.351062,24.260883,0.521423,-24.477721,-0.294927,-26.422142,0.515651,20.902644,1.278690,26.629219,0.845352,-35.701312,-0.433042,-35.091011,-0.420116,1.638891,0.714337,0.062395,-0.003352,0.101586,0.447490,-0.019805,-0.953513,0.123799,0.265331,0.663540,0.204334,0.866234
AMZN_2021_Q4,AMZN,2021,Q4,28,194.692000,29.180180,121.104801,493.262076,8.113505,24.356049,26.114330,32.438807,97.137191,0.276756,621.664504,-86.782504,-1.103738,1213.557357,0.259261,738.963474,0.353528,-85.143861,-1.087032,1023.411977,0.347061,1746.041519,0.155081,-89.625552,-0.990345,966.722704,0.359905,2770.199936,0.112757,3.061229,1.119462,0.104191,0.146359,0.083924,0.115834,3.889713,-1.070783,-6.537166,-6.085136,-27.881813,10.208246,17.040348,0.861849,0.032842,1.507072,17.570928,1.557243,-0.216893,7.827559,3.953793,0.444851,5.170915,6.364406,0.526024,0.172575,0.383252,0.698806,2.794197,0.691563,3.242246,43.785532,0.315732,39.434161,0.395060,-23.287789,-14.273505,-27.244771,-1.144361,9.591424,5.447268,13.736410,4.402394,7.051876,1.042423,8.599899,2.974353,1.486030,0.664632,0.049243,0.008365,0.065436,0.523742,-0.012757,-11.593961,0.122666,0.237225,0.673067,0.188260,0.864084
AMZN_2022_Q2,AMZN,2022,Q2,53,351.013000,34.299550,198.450033,520.271907,14.821106,26.558917,32.458664,41.394531,204.631157,0.282137,607.520332,-76.092429,-1.298317,1154.134601,0.285538,833.157043,0.300798,-67.861214,-1.390520,1115.448727,0.294528,1805.410603,0.132452,-70.184864,-1.302352,1040.037888,0.304213,2701.734651,0.084728,-0.365447,0.288426,0.094244,0.159365,0.098435,0.128774,3.937218,3.770036,0.290486,-1.101616,-31.199139,5.734736,11.322997,2.484668,0.064553,1.385453,4.239239,-0.333627,-2.343739,1.431510,4.135305,0.404829,6.439938,7.314022,0.573051,0.104436,0.309833,0.677696,3.849633,0.834290,4.106793,33.241566,0.410035,29.935627,0.470571,-37.284255,-0.537646,-37.118563,-0.506267,15.160329,1.594608,16.665644,1.507879,1.162814,9.741504,3.466076,125.756762,2.468615,0.564141,0.074411,0.006564,0.102790,0.370228,-0.004116,2.651570,0.098776,0.257350,0.824322,0.198250,1.031198
AMZN_2022_Q3,AMZN,2022,Q3,12,82.210000,27.113378,96.977126,481.492205,5.902840,22.843368,24.541299,28.759510,66.937593,0.274486,538.149659,-82.651979,-1.152082,1353.279378,0.224187,636.963889,0.412692,-82.702730,-1.088719,1098.667555,0.294303,1604.820510,0.157984,-85.074887,-1.033602,987.484927,0.315005,2562.578733,0.100150,2.202908,3.286284,0.101162,0.152901,0.079776,0.130652,3.764081,0.148842,-7.913745,-2.074432,-22.892039,9.157553,18.470147,0.642550,0.034743,1.505426,14.874665,1.169641,-0.981369,2.789646,3.946989,0.482356,5.780984,7.217034,0.600792,0.171291,0.402737,0.772394,3.338437,0.713628,3.827371,32.603457,0.414147,27.317112,0.564029,-21.425324,-1.120873,-23.661890,-0.965262,26.160645,0.958091,29.363819,0.757390,-28.195223,-0.631280,-28.967899,-0.588449,1.642660,0.664396,0.077095,-0.003135,0.084983,0.375462,-0.017283,-1.053409,0.139614,0.289460,0.708113,0.226857,0.910101
AMZN_2022_Q4,AMZN,2022,Q4,40,287.672000,27.499784,86.059070,327.652430,3.721909,25.303997,26.768224,29.029379,130.731933,0.158805,371.620247,-58.080123,-1.504221,1374.259429,0.156969,544.292162,0.343838,-68.304144,-1.129065,1087.277105,0.289521,1545.512461,0.169518,-72.787788,-1.018109,936.509939,0.358582,2587.323713,0.096481,5.090608,0.387895,0.105734,0.271636,0.104022,0.203616,2.751887,-3.987699,-18.678177,-0.475700,-21.230997,11.009490,28.862272,0.356610,0.029337,1.774094,29.304550,0.404466,3.746143,3.132782,3.778221,0.603195,7.565583,8.875985,0.775275,0.199774,0.480083,0.977465,4.292835,0.757919,4.582970,46.164790,0.170453,42.289701,0.242528,-3.928458,-548.827100,-10.282580,-1.937342,20.802771,0.957387,21.695278,0.862467,-9.338564,-0.568868,-9.298802,-0.072671,1.337177,0.852442,0.069107,-0.006191,0.081077,0.367739,-0.027922,-0.596925,0.150606,0.508870,0.801028,0.404706,0.982198
AMZN_2023_Q1,AMZN,2023,Q1,21,165.790000,31.407224,149.371603,432.273617,9.609528,25.852242,28.409094,35.431262,174.158833,0.265671,545.660062,-49.963304,-1.667913,1319.552805,0.233318,692.612451,0.392672,-47.797854,-1.651735,1117.181129,0.281205,1637.184917,0.168166,-49.588463,-1.554333,946.218907,0.328724,2545.443959,0.101023,3.050893,1.452201,0.068762,0.223298,0.061164,0.197468,3.422912,1.817183,-5.721592,-3.686693,-24.327072,6.322485,15.601952,0.815327,0.041546,1.597280,13.131582,1.285707,2.344552,-4.920179,4.221091,0.639004,8.381596,9.883371,0.823472,0.216925,0.525628,1.040612,4.422276,0.740298,5.091857,42.044896,0.339234,39.529277,0.377063,-28.934377,-0.884969,-31.258150,-0.760418,17.029831,1.889296,18.452930,1.527486,4.774200,3.189969,5.435737,2.757645,1.631682,0.642348,0.086398,0.002584,0.102350,0.556405,-0.011935,-1.721457,0.158310,0.467244,0.797181,0.394929,0.920371
AMZN_2023_Q3,AMZN,2023,Q3,25,177.058000,31.367167,141.009971,532.271981,8.003351,26.469643,28.670497,34.430458,162.984868,0.246171,660.163929,-63.191293,-1.394531,1249.504530,0.250962,636.707962,0.425766,-61.709769,-1.308930,1047.368252,0.316962,1633.618051,0.177552,-63.716754,-1.239248,956.991807,0.338816,2598.801783,0.104250,4.298004,2.497802,0.096124,0.246205,0.098014,0.186582,3.095058,1.747507,-7.739437,-2.712115,-28.634874,7.422786,18.123141,0.760184,0.039080,1.720226,15.390210,1.074527,1.871092,-1.643728,4.062268,0.490541,6.518683,7.502495,0.660421,0.148688,0.406536,0.809533,3.551031,0.765587,3.828209,39.025506,0.304111,33.633618,0.447096,-22.052592,-0.976626,-23.009228,-0.937431,21.626294,1.218711,22.144048,1.045569,0.165630,-3.662416,2.162129,6.268215,1.573956,0.748259,0.049334,0.001536,0.089472,0.421362,-0.015924,-1.391166,0.107493,0.321862,0.759156,0.264405,0.944024
AMZN_2023_Q4,AMZN,2023,Q4,9,49.027000,29.601873,41.128523,447.795135,6.042443,26.238317,29.085072,32.273685,40.359028,0.171708,377.508529,-45.638039,-1.480327,1276.494507,0.201307,513.775638,0.403621,-53.440510,-1.104237,972.263727,0.309497,1533.247214,0.163900,-54.889987,-1.060939,904.953261,0.347221,2514.907531,0.103024,6.794515,0.542216,0.079016,0.423433,0.084988,0.319552,2.007068,-1.249310,-15.842825,-0.649912,-18.993220,8.599347,24.932201,0.474829,0.027982,1.638082,19.711302,0.603955,5.462010,8.875052,4.422114,1.289337,15.980494,18.138948,1.606052,0.464644,1.176026,2.071222,9.018096,0.670303,7.503050,42.625114,0.223131,38.605921,0.349508,-8.544636,-2.644766,-11.140654,-1.843472,33.608349,0.606634,33.532982,0.595334,2.337462,9.929207,1.930100,-0.981601,1.190247,0.960629,0.021852,0.004098,0.037420,0.629649,-0.015859,-0.819741,0.303091,1.308784,0.669305,1.129187,0.792185
AMZN_2024_Q1,AMZN,2024,Q1,48,292.477000,27.634455,51.971335,238.513590,3.575327,25.546715,27.027630,29.129141,59.830100,0.126266,267.516611,-71.513445,-1.274878,1354.860189,0.173978,550.114795,0.363156,-78.611420,-1.053353,1057.535103,0.306069,1553.822360,0.150771,-80.264983,-1.009637,933.462618,0.332350,2525.632697,0.090838,5.548720,0.500628,0.117493,0.237103,0.090358,0.183150,2.843090,-3.125975,-14.508264,-0.514050,-29.004557,9.269251,22.571010,0.386858,0.018201,1.238019,22.300924,0.428808,3.309441,3.782294,4.182921,0.312848,3.539442,4.242791,0.377278,0.124496,0.268742,0.501056,1.811314,0.667306,2.204982,35.068867,0.231434,29.708279,0.396966,-6.771384,0.217258,-10.138320,-1.559349,27.237825,0.689614,29.165295,0.586147,-32.668402,-0.507444,-33.040494,-0.490578,1.237524,0.741140,0.069152,-0.008772,0.086473,0.338688,-0.025009,-0.643904,0.055190,0.137668,0.668047,0.110036,0.846708
AMZN_2024_Q2,AMZN,2024,Q2,15,119.443000,28.396042,84.967117,278.841589,4.177837,25.885698,27.688965,30.066804,105.955399,0.161676,266.822437,-58.972852,-1.422742,1295.041274,0.198369,553.886161,0.407879,-64.833071,-1.156764,995.728930,0.309586,1575.125920,0.166459,-66.037564,-1.122911,918.667547,0.336911,2572.016409,0.106127,5.421000,0.658405,0.095444,0.292241,0.102316,0.228873,2.674882,-1.554520,-13.978518,-0.678718,-23.143569,8.620183,22.186216,0.499390,0.026287,1.660097,20.968839,0.572988,5.274085,1.824381,4.209934,0.727763,8.915557,10.055988,0.947720,0.259179,0.628315,1.207805,4.618009,0.713346,5.217713,41.536742,0.199051,36.781915,0.329726,-12.121279,2.060658,-15.166889,-1.281931,30.253281,0.656440,30.007689,0.642907,-3.554681,-0.757603,-3.688642,-0.870023,1.375314,0.779741,0.050013,-0.003494,0.074080,0.463982,-0.021150,-0.720498,0.158818,0.529186,0.693934,0.443016,0.861070
AMZN_2024_Q3,AMZN,2024,Q3,6,42.482000,26.849202,82.648871,200.951691,4.258691,23.997956,25.681280,28.253293,108.211773,0.198415,208.816903,-56.255630,-1.540831,1295.483083,0.198863,555.588668,0.404880,-64.960496,-1.206990,1016.048049,0.329179,1595.267948,0.169021,-65.432305,-1.194197,948.450554,0.339264,2555.087691,0.112517,4.459745,1.291767,0.090294,0.236315,0.071250,0.211530,3.095214,-3.034369,-14.867089,-0.670374,-22.761051,8.342890,22.306503,0.531832,0.029134,1.618970,22.847476,0.561838,4.890791,1.793371,4.704819,0.657652,7.988800,9.287800,0.755455,0.265119,0.559994,1.020752,4.020557,0.662841,4.178488,43.132903,0.194206,39.851786,0.255936,-10.832331,-1.788047,-15.120011,-1.218433,29.057724,0.664279,29.746049,0.637525,-5.142389,-10.317923,-5.654535,-4.444630,1.455222,0.739053,0.069738,-0.011442,0.081842,0.335122,-0.028078,-0.570091,0.202562,0.464708,0.669988,0.390110,0.804750
AXP_2019_Q1,AXP,2019,Q1,35,282.134000,26.232574,82.709943,230.561438,6.585716,22.829805,25.055886,29.448426,103.074322,0.180865,294.760732,-72.753230,-1.299211,1343.893896,0.225884,681.974677,0.390163,-74.578904,-1.196499,1109.521850,0.337944,1652.582322,0.155483,-77.869912,-1.107423,979.641854,0.353414,2630.528630,0.085451,2.075007,1.728625,0.121274,0.223609,0.114443,0.203105,2.897035,-8.052972,-10.163791,-0.806183,-24.404184,18.352659,20.687703,0.401310,0.040744,1.734718,19.806977,0.572368,3.979565,1.648428,4.201042,0.707490,7.044863,11.402597,0.880976,0.264452,0.643568,1.144174,3.398930,0.661014,6.185127,44.111402,0.163530,40.001082,0.292608,-22.285305,-0.677243,-21.683114,-0.705020,28.265930,0.680119,28.297369,0.654913,2.231683,-1.686909,4.637386,3.287924,1.758280,0.712844,-0.011301,0.005314,0.022303,1.494874,-0.006845,-2.570167,0.268013,0.544667,0.534515,0.446685,0.709283
CSCO_2019_Q1,CSCO,2019,Q1,25,141.775000,28.862102,84.846133,211.249042,4.407290,25.982625,27.776403,30.397418,114.547810,0.174566,282.403036,-47.093478,-2.079617,1216.501897,0.194617,666.912787,0.409098,-49.592213,-1.711972,968.836585,0.301011,1698.966880,0.166962,-51.882479,-1.595896,932.292269,0.331996,2663.877779,0.114650,4.294281,0.938291,0.108443,0.309014,0.109684,0.244112,2.575360,-3.424433,-9.782011,-0.822628,-27.250413,11.233581,19.397616,0.465541,0.032188,1.680421,17.153703,0.671417,2.025306,2.410884,4.383403,0.600188,7.133344,8.503283,0.740858,0.217972,0.532558,0.960530,3.641721,0.674993,3.903490,39.548408,0.184534,37.120658,0.238279,-25.303887,-0.495589,-25.620334,-0.513860,24.298843,0.677054,25.640600,0.626860,-17.777763,-0.881451,-15.813433,-0.968825,1.390923,0.704825,0.086535,0.000121,0.121765,0.229593,-0.012196,-1.249197,0.130178,0.371139,0.688640,0.311307,0.842397
CSCO_2019_Q2,CSCO,2019,Q2,7,46.729000,29.516292,122.734386,500.893566,4.445655,26.140260,27.746904,30.578495,138.598640,0.228205,644.356058,-49.671081,-2.225436,1218.330825,0.224517,651.343030,0.398255,-52.602936,-1.707136,1001.425274,0.302121,1679.685600,0.168414,-54.540912,-1.566798,934.788401,0.333111,2646.186820,0.122497,4.370021,0.964934,0.088009,0.248678,0.108437,0.242141,3.055419,-5.478964,-10.487922,-0.947063,-28.988762,13.496844,19.842282,0.532368,0.029930,1.657189,19.378252,0.697872,2.246519,-1.861043,4.614835,0.468954,6.718027,7.017364,0.580289,0.173148,0.391486,0.754630,3.492430,0.679453,3.261154,38.962624,0.248068,36.697851,0.277293,-22.404098,-0.599446,-22.970714,-0.602348,26.572488,0.628186,27.015930,0.590437,-16.439455,-0.857462,-14.778509,-0.951194,1.404140,0.725971,0.087145,-0.002346,0.125558,0.228587,-0.012552,-1.131884,0.106812,0.271836,0.663529,0.224893,0.817055
